POPULATION_SIZE,MAX_GENERATIONS,REPLICATION_RATE,CROSSOVER_RATE,MUTATION_RATE,LEARNING_RATE,TOURNAMENT_SIZE
[16, 32, 16, 1],100,50,0.1,0.9,0.4,0.01,45
best score: 0.6555555555555556
[16, 32, 16, 1],100,50,0.1,0.9,0.4,0.03,45
best score: 0.7790972222222222
[16, 32, 16, 1],100,50,0.1,0.9,0.4,0.05,45
best score: 0.8413194444444444
[16, 32, 16, 1],100,50,0.1,0.9,0.4,0.07,45
best score: 0.8463194444444444
[16, 32, 16, 1],100,50,0.1,0.9,0.4,0.08,45
best score: 0.8669444444444444
[16, 32, 16, 1],100,50,0.1,0.9,0.4,0.1,45
best score: 0.8431944444444445
[16, 32, 16, 1],100,50,0.1,0.9,0.4,0.2,45
best score: 0.8329861111111111
[16, 32, 16, 1],100,50,0.1,0.9,0.4,0.3,45
best score: 0.8329166666666666
[16, 32, 16, 1],100,50,0.1,0.9,0.4,0.5,45
best score: 0.7672916666666667
[16, 32, 16, 1],100,50,0.1,0.9,0.4,0.75,45
best score: 0.7139583333333334
[16, 32, 16, 1],100,50,0.1,0.9,0.4,1,45
best score: 0.7436111111111111
[16, 32, 16, 1],100,50,0.1,0.9,0.4,1.5,45
best score: 0.7010416666666667
